sale_id,order_ts,customer_id,product_id,product_qty
65652,2021-05-14 23:05:13,7237,1359,7
65653,2022-02-06 21:02:04,4984,4829,9
65654,2021-06-25 08:06:00,7083,1453,8
65655,2021-04-05 07:04:30,6688,2388,3
65656,2021-07-24 07:07:48,6578,3879,5
65657,2021-11-16 04:11:34,1941,2214,3
65658,2021-07-08 00:07:30,6515,3072,2
65659,2022-01-11 15:01:37,3278,2482,8
65660,2022-02-04 18:02:16,8957,4703,9
65661,2021-12-29 11:12:12,2246,4246,6
65662,2021-06-23 12:06:21,8762,4973,9
65663,2021-07-24 06:07:42,4960,3168,1
65664,2022-01-24 20:01:00,8427,2422,9
65665,2021-10-14 08:10:17,3822,3251,7
65666,2022-02-21 11:02:43,9406,3954,5
65667,2021-02-26 09:02:45,9826,72,5
65668,2021-05-23 14:05:26,7769,4457,7
65669,2021-10-21 03:10:48,3726,1870,5
65670,2021-11-23 12:11:12,3823,1373,9
65671,2021-09-16 02:09:27,2816,4823,8
65672,2021-11-18 03:11:52,2186,3611,5
65673,2021-07-22 14:07:14,1017,3104,8
65674,2021-04-26 04:04:56,5230,556,2
65675,2022-02-11 16:02:14,8095,4585,9
65676,2021-08-15 14:08:07,1729,3581,3
65677,2021-10-02 13:10:34,6211,3724,5
65678,2021-08-16 05:08:28,7790,3565,1
65679,2021-08-10 05:08:05,4661,4870,3
65680,2022-02-06 12:02:21,3567,4741,5
65681,2021-10-28 03:10:31,7726,1172,7
65682,2021-06-29 08:06:09,4635,4297,6
65683,2021-07-07 14:07:05,8326,1443,5
65684,2021-05-26 22:05:24,1454,1620,9
65685,2021-11-26 09:11:07,4730,1831,4
65686,2021-12-21 05:12:55,5429,4472,1
65687,2021-10-10 07:10:09,8878,38,9
65688,2021-06-15 23:06:03,1085,2513,8
65689,2021-08-21 01:08:26,5916,4224,2
65690,2021-03-25 17:03:57,1364,755,9
65691,2021-03-24 13:03:25,9933,3637,6
65692,2021-05-10 19:05:21,8214,460,9
65693,2021-05-27 12:05:30,3218,1017,9
65694,2022-01-21 04:01:34,8034,655,6
65695,2022-01-07 23:01:01,4231,5000,9
65696,2021-09-19 18:09:39,6079,3926,2
65697,2021-08-01 05:08:16,3034,2407,5
65698,2021-10-15 20:10:09,6129,3902,1
65699,2022-01-01 20:01:57,7586,3698,3
65700,2021-11-23 14:11:57,8508,1292,8
65701,2022-01-13 15:01:42,4343,3099,4
65702,2022-01-08 05:01:41,9768,3766,5
65703,2021-04-20 17:04:56,8800,1966,3
65704,2021-04-07 20:04:47,9131,1249,7
65705,2021-02-24 21:02:27,7085,944,1
65706,2021-10-18 13:10:15,6761,3592,4
65707,2021-06-26 15:06:19,6347,3712,5
65708,2021-06-25 14:06:53,8868,4205,9
65709,2021-07-06 16:07:05,5064,2687,9
65710,2021-07-03 02:07:02,8319,541,7
65711,2022-01-30 16:01:01,6152,4410,4
65712,2021-08-05 14:08:54,1628,420,4
65713,2022-02-04 11:02:38,8163,2840,4
65714,2021-08-15 01:08:57,2384,2038,4
65715,2021-07-09 14:07:25,5907,1563,1
65716,2021-10-20 17:10:21,6346,578,7
65717,2021-04-11 09:04:32,7148,4024,6
65718,2021-12-28 20:12:54,6294,2908,6
65719,2021-06-29 22:06:53,1626,3375,5
65720,2021-07-31 13:07:09,6506,2728,9
65721,2021-02-26 01:02:13,893,1313,3
65722,2021-08-15 05:08:53,4968,3265,7
65723,2021-09-20 22:09:05,519,402,3
65724,2021-04-12 11:04:21,7690,3341,2
65725,2021-11-02 17:11:16,1785,2130,2
65726,2022-01-15 11:01:01,7404,1785,2
65727,2021-04-10 02:04:50,6375,1032,9
65728,2021-09-19 16:09:28,4850,2346,5
65729,2021-03-21 11:03:27,57,4784,2
65730,2021-10-09 20:10:58,9185,2382,1
65731,2021-06-16 11:06:50,7935,2553,9
65732,2021-12-14 12:12:21,9340,1672,2
65733,2021-10-20 14:10:39,7719,1527,4
65734,2021-09-10 08:09:35,315,2738,7
65735,2021-05-30 18:05:04,3996,4877,9
65736,2021-03-21 11:03:57,4912,1286,3
65737,2021-11-15 03:11:46,9690,4997,8
65738,2021-11-14 01:11:52,7270,907,3
65739,2022-01-30 02:01:25,995,2983,2
65740,2022-01-22 08:01:10,606,4566,3
65741,2021-07-30 21:07:39,655,3106,9
65742,2022-02-20 03:02:50,4655,2818,4
65743,2021-10-23 14:10:32,6132,3323,7
65744,2021-03-16 04:03:36,5247,4922,1
65745,2021-07-09 16:07:14,5083,4624,4
65746,2022-02-18 04:02:14,7314,1468,6
65747,2021-09-20 21:09:38,1670,1969,6
65748,2021-05-02 16:05:10,8494,3753,4
65749,2021-10-01 21:10:52,1871,1408,3
65750,2021-04-14 05:04:44,2065,996,6
65751,2021-06-18 21:06:44,71,4718,3
65752,2021-10-19 03:10:58,4775,263,7
65753,2021-07-30 09:07:18,1781,3730,1
65754,2021-05-03 22:05:58,6851,2059,5
65755,2022-01-30 09:01:58,8328,878,1
65756,2021-02-27 17:02:31,1129,611,7
65757,2021-09-14 02:09:50,2980,107,6
65758,2022-01-14 06:01:59,4639,3842,6
65759,2022-01-26 21:01:10,6376,1699,7
65760,2021-03-18 22:03:13,148,459,3
65761,2021-05-11 02:05:13,9712,2489,5
65762,2021-10-04 17:10:07,5254,1842,5
65763,2021-10-17 02:10:09,7061,1117,1
65764,2021-08-08 03:08:07,966,2079,8
65765,2022-01-03 04:01:55,330,3386,6
65766,2021-07-10 02:07:32,4790,4464,4
65767,2022-01-04 18:01:48,3185,600,9
65768,2021-08-25 20:08:12,691,4533,2
65769,2021-05-04 03:05:51,3845,739,8
65770,2021-02-26 10:02:59,9645,2907,5
65771,2021-07-15 21:07:42,3025,3993,1
65772,2021-10-02 16:10:14,7048,2599,8
65773,2021-10-18 16:10:12,4033,521,9
65774,2021-12-03 00:12:03,7175,1538,9
65775,2022-02-08 02:02:29,5601,2726,9
65776,2021-10-05 04:10:55,9566,765,6
65777,2021-08-21 00:08:35,229,2493,1
65778,2021-11-25 09:11:29,635,1609,4
65779,2021-10-07 03:10:14,5933,2194,6
65780,2021-08-14 07:08:46,198,2522,1
65781,2021-07-06 07:07:24,1084,1491,2
65782,2021-07-15 09:07:37,3064,1433,6
65783,2022-02-23 11:02:06,8911,3982,1
65784,2021-12-13 19:12:08,9078,4758,9
65785,2021-07-01 15:07:05,5090,4411,9
65786,2021-04-22 23:04:29,4892,4811,6
65787,2021-10-23 08:10:10,2142,3309,1
65788,2021-06-30 07:06:50,7302,1099,9
65789,2021-10-21 20:10:16,2996,766,5
65790,2021-10-14 01:10:43,8299,3489,5
65791,2021-05-16 15:05:31,4974,1459,8
65792,2021-11-23 20:11:48,8822,2745,7
65793,2021-05-27 22:05:46,9897,925,7
65794,2021-06-11 20:06:27,1871,1778,6
65795,2021-05-05 10:05:56,1117,2070,4
65796,2022-01-16 06:01:14,3374,1725,7
65797,2021-05-22 01:05:24,6805,1262,6
65798,2021-07-16 17:07:36,3098,979,1
65799,2022-01-02 21:01:33,5819,2471,2
65800,2022-01-11 21:01:06,903,2270,1
65801,2021-04-20 22:04:03,2207,3539,4
65802,2021-09-14 04:09:39,1831,444,4
65803,2021-07-05 08:07:11,5170,379,6
65804,2021-07-13 14:07:14,8372,4427,4
65805,2022-01-29 16:01:21,2002,2115,6
65806,2021-11-29 16:11:25,4379,414,4
65807,2021-11-18 09:11:19,9713,762,9
65808,2021-08-12 01:08:30,4350,3506,1
65809,2021-12-17 04:12:42,8368,2970,4
65810,2022-02-10 12:02:21,1631,4399,6
65811,2021-08-24 14:08:45,5714,3083,1
65812,2022-02-04 13:02:21,5415,2592,4
65813,2021-11-19 06:11:02,4777,1998,5
65814,2021-11-16 21:11:24,4610,3648,8
65815,2021-08-01 17:08:18,9162,2429,3
65816,2021-04-03 17:04:05,6888,1022,5
65817,2021-09-14 08:09:51,4151,2817,7
65818,2021-04-22 03:04:05,3202,2411,5
65819,2022-02-14 04:02:02,3173,4954,2
65820,2021-03-21 01:03:02,559,3866,3
65821,2021-12-12 11:12:17,785,1606,6
65822,2021-03-16 17:03:08,4923,2065,2
65823,2021-12-05 10:12:09,1887,4,7
65824,2022-02-11 18:02:29,1033,1641,4
65825,2021-04-30 03:04:54,2284,1761,4
65826,2022-01-09 05:01:14,8506,1359,3
65827,2021-03-10 03:03:37,9773,4625,9
65828,2021-10-14 14:10:27,7025,1868,3
65829,2021-09-27 16:09:21,6873,566,9
65830,2021-11-07 01:11:52,321,4001,2
65831,2021-06-16 10:06:52,4495,1269,8
65832,2021-04-21 23:04:32,4082,2586,1
65833,2021-04-09 10:04:05,9954,3389,7
65834,2021-06-19 20:06:40,8147,1307,1
65835,2021-04-11 15:04:17,1254,3300,6
65836,2021-08-31 07:08:46,413,3784,8
65837,2022-01-30 12:01:08,2533,3977,1
65838,2021-07-07 10:07:27,4765,152,5
65839,2021-07-12 05:07:39,4297,2659,4
65840,2021-12-13 09:12:30,8425,4452,1
65841,2021-09-06 17:09:56,2905,3623,4
65842,2021-11-30 10:11:28,6756,1914,1
65843,2021-04-18 06:04:56,9575,2437,8
65844,2022-01-01 16:01:29,6013,3950,5
65845,2021-09-27 05:09:07,6583,3755,5
65846,2021-10-21 10:10:52,527,3926,8
65847,2021-09-17 04:09:09,8871,2964,5
65848,2021-12-25 23:12:23,3212,4130,7
65849,2021-12-13 10:12:23,8117,3057,4
65850,2021-04-10 19:04:49,6786,4731,4
65851,2021-09-28 05:09:09,2198,347,6
65852,2021-12-03 00:12:12,732,2690,5
65853,2021-04-23 22:04:01,2450,4137,6
65854,2021-07-31 22:07:14,891,1783,4
65855,2021-05-15 18:05:14,8679,3104,1
65856,2021-08-23 16:08:06,6501,615,3
65857,2021-07-21 14:07:16,8413,679,8
65858,2021-09-05 18:09:07,9385,3297,2
65859,2021-05-30 10:05:13,2811,933,9
65860,2021-04-02 19:04:58,9109,2257,4
65861,2021-11-18 20:11:53,2776,2758,7
65862,2021-12-30 01:12:08,4621,761,5
65863,2021-03-08 06:03:32,3639,2879,6
65864,2021-11-19 08:11:42,5293,1471,3
65865,2021-11-17 10:11:39,5272,799,8
65866,2021-03-21 09:03:17,3415,1995,1
65867,2021-12-05 01:12:50,6890,2592,3
65868,2021-11-01 06:11:38,7485,2933,4
65869,2022-01-30 12:01:00,7141,4620,4
65870,2021-10-07 01:10:45,9242,1002,3
65871,2021-08-20 10:08:30,9844,1855,1
65872,2022-01-23 06:01:56,337,525,6
65873,2022-02-22 13:02:05,181,3295,5
65874,2021-12-07 10:12:21,8297,4871,9
65875,2022-02-18 08:02:17,6188,4002,2
65876,2021-11-05 10:11:56,7694,15,6
65877,2021-12-19 03:12:12,2966,3703,8
65878,2021-12-07 22:12:37,6944,633,9
65879,2021-04-13 14:04:21,4100,4596,9
65880,2021-10-06 01:10:54,2933,4970,6
65881,2021-08-04 06:08:34,7288,4499,7
65882,2021-08-18 18:08:20,1539,4446,4
65883,2021-10-08 09:10:12,2747,1941,1
65884,2021-08-10 16:08:37,2583,4403,8
65885,2022-01-05 11:01:18,5426,3488,4
65886,2021-08-04 00:08:47,743,2640,3
65887,2021-03-15 18:03:46,6100,352,3
65888,2021-05-02 22:05:58,9732,933,8
65889,2021-04-21 00:04:39,5018,662,3
65890,2021-08-30 10:08:12,2846,4333,9
65891,2021-03-28 22:03:01,2663,59,2
65892,2021-07-25 19:07:24,719,2956,1
65893,2021-12-04 17:12:30,8684,2607,5
65894,2021-05-14 03:05:42,4447,3460,5
65895,2021-12-20 07:12:27,5772,1300,8
65896,2021-12-13 11:12:33,4066,760,2
65897,2022-01-02 17:01:29,5437,4639,8
65898,2021-11-04 17:11:56,2541,2735,7
65899,2021-06-03 23:06:13,6329,4565,2
65900,2021-04-24 08:04:02,600,4747,3
65901,2021-03-12 01:03:17,7544,2640,5
65902,2022-02-09 07:02:04,9525,729,8
65903,2021-12-16 04:12:19,2285,181,4
65904,2021-06-23 02:06:12,7333,2595,3
65905,2021-08-26 19:08:52,743,2054,3
65906,2021-11-11 23:11:43,9601,4147,5
65907,2021-05-10 11:05:09,8269,1033,7
65908,2021-05-17 01:05:01,7891,215,6
65909,2021-04-01 09:04:31,4143,3163,5
65910,2021-11-16 23:11:21,7345,72,2
65911,2021-07-05 16:07:52,8359,1939,5
65912,2021-09-17 20:09:16,5896,2866,7
65913,2021-09-18 11:09:04,5654,1530,1
65914,2021-10-23 04:10:32,8455,980,2
65915,2021-08-06 21:08:00,1249,2971,4
65916,2021-11-24 21:11:50,5532,3045,5
65917,2022-02-20 05:02:31,9478,2427,5
65918,2022-02-04 10:02:13,799,4742,8
65919,2022-01-20 18:01:51,3226,426,6
65920,2021-03-07 14:03:22,7233,3593,7
65921,2022-02-17 06:02:12,4336,3840,2
65922,2021-09-10 11:09:09,7011,708,4
65923,2021-05-11 01:05:39,557,2376,8
65924,2021-12-16 15:12:55,7887,3575,4
65925,2021-07-04 15:07:58,6298,4086,4
65926,2021-06-24 16:06:58,9646,4269,1
65927,2021-09-30 12:09:11,8970,4592,8
65928,2021-03-11 19:03:49,5356,3259,9
65929,2021-10-11 22:10:06,3890,4261,9
65930,2021-07-26 23:07:01,6250,1917,9
65931,2021-12-11 21:12:59,2938,4354,6
65932,2021-05-13 16:05:56,5595,4778,4
65933,2021-03-30 06:03:36,6666,2701,7
65934,2021-12-21 01:12:08,2889,4881,4
65935,2021-05-15 10:05:01,591,4935,4
65936,2021-03-30 14:03:40,5456,2511,6
65937,2021-12-20 13:12:37,1841,2304,8
65938,2021-07-14 19:07:29,768,3253,1
65939,2021-10-16 18:10:43,5612,1051,8
65940,2021-07-23 10:07:14,1020,3582,4
65941,2021-10-19 13:10:19,3702,4812,8
65942,2021-08-01 19:08:24,5468,2584,9
65943,2021-05-23 02:05:08,5867,4168,1
65944,2021-10-16 05:10:06,782,3154,9
65945,2021-05-02 17:05:49,7154,2999,7
65946,2021-09-07 20:09:52,1582,689,2
65947,2021-07-31 21:07:45,7356,527,5
65948,2021-11-30 17:11:14,7915,3604,8
65949,2021-08-30 05:08:33,9832,4097,6
65950,2021-07-23 12:07:02,6395,1113,4
65951,2021-08-26 01:08:57,3514,2724,5
65952,2021-05-06 05:05:34,4819,3174,7
65953,2021-09-19 06:09:37,887,1594,1
65954,2021-12-25 23:12:15,2646,3327,4
65955,2021-07-28 16:07:46,7931,1715,9
65956,2021-09-24 23:09:11,2679,2621,2
65957,2021-06-21 20:06:13,3666,1000,7
65958,2021-04-03 01:04:33,8225,4080,5
65959,2021-08-18 23:08:37,2021,1033,9
65960,2022-01-06 06:01:48,9829,1379,6
65961,2021-07-17 07:07:33,4375,2682,1
65962,2021-03-17 14:03:09,9230,1856,7
65963,2021-09-18 22:09:42,5811,3716,4
65964,2021-03-20 02:03:44,9847,2693,8
65965,2021-10-16 05:10:59,2861,3440,1
65966,2021-07-03 18:07:20,1836,827,9
65967,2021-06-15 11:06:04,8532,1599,1
65968,2021-03-10 00:03:02,5815,3557,8
65969,2021-05-25 22:05:53,6484,4415,3
65970,2021-05-25 18:05:58,3216,1808,3
65971,2021-10-29 12:10:48,9797,846,9
65972,2021-03-13 07:03:00,6203,4771,7
65973,2021-09-29 08:09:58,1782,761,2
65974,2021-08-29 19:08:44,5726,3124,2
65975,2021-04-22 08:04:53,3533,3406,8
65976,2021-11-04 23:11:52,1701,4847,4
65977,2021-06-26 23:06:35,9078,2008,2
65978,2021-06-05 12:06:18,3797,1221,4
65979,2021-08-31 23:08:25,9091,4641,2
65980,2021-03-25 05:03:16,2805,2354,4
65981,2022-02-10 02:02:26,6728,631,2
65982,2021-06-14 15:06:33,2428,1747,3
65983,2021-09-07 03:09:15,3979,2908,6
65984,2022-02-08 23:02:27,7607,1026,1
65985,2021-05-23 05:05:58,3339,460,9
65986,2021-10-18 08:10:18,9907,861,2
65987,2021-06-18 04:06:13,6713,579,7
65988,2021-12-15 00:12:56,384,3788,2
65989,2021-09-16 17:09:38,6292,538,7
65990,2021-05-26 21:05:33,6288,3759,9
65991,2022-02-20 15:02:39,5683,4763,8
65992,2021-12-11 13:12:45,3184,3283,8
65993,2021-09-20 18:09:18,8514,2466,7
65994,2022-01-09 23:01:08,6251,4814,3
65995,2021-06-20 01:06:17,5642,301,2
65996,2021-06-21 13:06:57,3297,220,1
65997,2021-06-02 18:06:00,2586,829,3
65998,2022-02-04 19:02:49,5872,4741,3
65999,2021-05-20 19:05:35,6153,126,3
66000,2022-02-14 13:02:29,8240,2907,1
66001,2021-09-12 11:09:35,3000,626,9
66002,2021-10-08 04:10:58,278,1762,1
66003,2022-01-07 01:01:07,8922,3843,8
66004,2021-05-22 13:05:20,3602,2608,9
66005,2021-05-07 21:05:46,4696,3194,9
66006,2022-01-03 22:01:16,510,4862,2
66007,2021-06-27 17:06:18,5973,2137,2
66008,2021-08-30 02:08:24,725,1977,7
66009,2021-11-27 01:11:32,6617,2249,3
66010,2021-12-21 16:12:33,5901,2114,2
66011,2021-05-27 11:05:29,1968,4133,8
66012,2021-12-05 08:12:46,6239,1870,1
66013,2021-10-23 17:10:28,275,2230,7
66014,2021-03-02 03:03:56,5783,1149,5
66015,2021-03-03 18:03:21,5781,2670,3
66016,2021-06-12 05:06:33,2896,733,7
66017,2021-06-27 04:06:05,4288,88,9
66018,2021-05-05 23:05:22,3877,4192,9
66019,2021-10-10 10:10:16,1479,3485,2
66020,2021-10-08 12:10:09,3389,2966,5
66021,2022-02-15 06:02:33,3311,2726,8
66022,2021-04-14 23:04:10,8856,2841,3
66023,2021-09-06 22:09:37,8588,2676,9
66024,2021-09-05 03:09:01,3119,2556,4
66025,2021-11-26 15:11:21,8582,754,7
66026,2021-07-07 18:07:59,7662,4154,8
66027,2021-08-04 20:08:47,188,200,6
66028,2022-01-22 13:01:14,6729,530,5
66029,2021-12-19 10:12:41,449,3281,9
66030,2022-02-13 18:02:37,936,777,2
66031,2022-01-27 17:01:52,8075,3059,8
66032,2021-03-21 08:03:26,1077,1307,5
66033,2022-02-01 04:02:50,7243,3460,1
66034,2022-01-07 23:01:40,2788,1331,6
66035,2021-05-10 15:05:13,230,4520,8
66036,2021-03-05 11:03:58,5987,1397,6
66037,2021-08-15 21:08:01,5066,453,9
66038,2021-07-03 06:07:41,9283,2044,3
66039,2021-07-26 20:07:23,8693,3538,7
66040,2021-09-03 04:09:42,6435,2510,6
66041,2022-01-09 20:01:26,937,2757,8
66042,2021-09-19 01:09:56,6378,442,9
66043,2021-04-11 06:04:18,4128,69,4
66044,2021-02-26 05:02:06,596,4140,8
66045,2021-10-16 15:10:42,5229,1922,8
66046,2022-02-03 18:02:19,1906,4597,3
66047,2021-09-23 22:09:41,8070,2093,1
66048,2022-01-08 19:01:52,7187,1045,3
66049,2021-07-15 21:07:06,9305,3360,6
66050,2021-09-23 21:09:28,7665,3898,8
66051,2021-11-26 06:11:41,5676,1290,7
66052,2021-05-31 15:05:17,5567,400,4
66053,2021-11-03 19:11:27,7236,2442,5
66054,2021-05-16 07:05:52,6746,2415,4
66055,2021-04-29 17:04:40,5798,4469,6
66056,2021-09-17 04:09:51,731,547,3
66057,2021-10-02 15:10:53,351,923,3
66058,2021-05-12 10:05:51,9200,4140,2
66059,2022-01-24 10:01:43,2966,1932,5
66060,2021-08-11 02:08:35,6315,4867,4
66061,2021-11-05 20:11:33,1782,1164,3
66062,2021-07-02 12:07:56,6090,522,3
66063,2021-12-28 01:12:24,7182,466,8
66064,2022-02-13 08:02:06,723,3737,3
66065,2021-06-25 03:06:02,962,4991,3
66066,2021-09-20 12:09:05,6954,4793,6
66067,2021-09-25 11:09:41,9943,1243,1
66068,2021-02-28 06:02:18,9901,4389,2
66069,2022-01-24 07:01:02,6667,1755,3
66070,2021-11-25 08:11:23,442,1856,5
66071,2021-03-30 01:03:15,1702,1099,2
66072,2021-08-09 01:08:10,5721,794,5
66073,2021-06-18 05:06:58,8996,4555,2
66074,2021-03-20 14:03:55,2192,3338,9
66075,2021-06-04 22:06:51,5029,2097,9
66076,2021-12-27 04:12:02,6463,3840,3
66077,2022-02-16 20:02:25,4188,9,3
66078,2021-06-12 01:06:57,437,2891,7
66079,2022-01-15 21:01:40,7376,4051,1
66080,2021-08-17 07:08:52,6918,4381,9
66081,2021-07-06 02:07:15,3742,607,2
66082,2021-05-01 14:05:29,5007,1772,6
66083,2021-11-06 07:11:29,1919,2396,2
66084,2021-03-20 21:03:06,7610,2016,3
66085,2021-06-16 02:06:08,6514,3781,4
66086,2021-06-01 00:06:48,3376,2073,9
66087,2021-04-08 02:04:21,8811,2962,7
66088,2021-05-15 13:05:48,7891,1230,4
66089,2021-10-02 00:10:24,1214,1746,8
66090,2021-06-20 03:06:14,2574,2684,6
66091,2021-05-11 08:05:47,8012,2698,7
66092,2021-09-30 13:09:26,7986,2064,9
66093,2022-01-05 20:01:25,2532,1959,8
66094,2022-02-18 16:02:27,8959,2213,3
66095,2022-01-12 20:01:32,3819,69,8
66096,2021-04-02 19:04:29,1293,3470,8
66097,2021-07-25 03:07:20,9747,777,2
66098,2022-02-22 15:02:25,1584,1746,3
66099,2021-11-06 10:11:02,6538,4508,4
66100,2021-11-19 19:11:37,4660,1061,1
66101,2021-12-28 00:12:10,3540,1753,7
66102,2021-12-15 05:12:00,4971,2999,8
66103,2021-08-15 17:08:35,2627,836,9
66104,2022-02-12 10:02:14,7903,2904,5
66105,2021-03-08 05:03:20,7335,1534,6
66106,2021-08-24 02:08:39,3587,966,3
66107,2021-07-18 19:07:54,9567,4242,7
66108,2021-04-06 00:04:48,6326,2828,3
66109,2021-05-29 11:05:44,8857,519,5
66110,2021-07-28 02:07:47,8368,2004,4
66111,2021-10-11 02:10:34,706,4442,7
66112,2021-12-02 23:12:36,7557,1375,8
66113,2021-06-03 07:06:20,6423,2946,9
66114,2021-10-22 18:10:41,8294,3467,8
66115,2021-09-08 15:09:42,9875,4115,2
66116,2021-06-09 00:06:14,7056,2133,7
66117,2021-06-20 11:06:39,4604,3168,6
66118,2021-10-17 18:10:08,157,340,6
66119,2021-09-29 10:09:16,1417,2888,3
66120,2021-12-19 08:12:52,4650,3747,1
66121,2021-12-17 20:12:26,8806,3092,7
66122,2021-05-15 06:05:33,8986,1244,6
66123,2021-12-18 18:12:57,7852,1795,9
66124,2022-01-17 21:01:58,8153,4036,2
66125,2021-12-03 03:12:36,4839,2365,1
66126,2021-07-02 22:07:51,8567,3803,4
66127,2021-07-02 06:07:30,2003,1945,9
66128,2021-05-27 16:05:08,7482,4564,1
66129,2021-04-19 05:04:36,8844,3616,5
66130,2021-08-07 09:08:55,7761,695,5
66131,2021-12-04 06:12:33,7208,354,2
66132,2021-12-10 17:12:21,2917,1961,2
66133,2021-06-22 03:06:34,8920,656,7
66134,2021-04-30 12:04:07,3994,2260,5
66135,2021-07-19 20:07:38,9117,4174,4
66136,2021-09-19 23:09:46,7589,4115,6
66137,2021-04-21 11:04:02,5999,2202,9
66138,2021-09-26 19:09:59,1709,4754,4
66139,2021-06-04 09:06:21,6473,2,8
66140,2021-07-29 03:07:27,282,4967,9
66141,2021-10-01 15:10:33,441,4832,1
66142,2021-08-01 23:08:10,406,3249,8
66143,2021-03-22 19:03:56,8737,4489,2
66144,2021-11-20 20:11:57,6100,782,8
66145,2021-07-01 17:07:48,4094,3516,5
66146,2021-03-28 21:03:16,5480,1667,3
66147,2021-08-10 10:08:31,3535,2107,3
66148,2021-08-06 16:08:11,3290,1036,4
66149,2021-09-09 06:09:31,5551,490,5
66150,2021-04-19 14:04:10,9447,2563,4
66151,2022-01-08 16:01:25,2723,2283,7
66152,2021-08-12 04:08:37,4256,1822,4
66153,2021-08-05 18:08:48,3539,996,8
66154,2021-04-16 22:04:10,9825,2076,3
66155,2021-11-16 07:11:47,4182,94,6
66156,2021-11-28 08:11:45,3391,739,9
66157,2021-06-18 16:06:53,1888,1189,6
66158,2021-03-13 01:03:51,9021,2688,9
66159,2021-09-27 17:09:24,7219,2367,5
66160,2021-10-06 03:10:37,3038,876,2
66161,2021-05-18 13:05:53,8192,2317,7
66162,2021-11-01 11:11:11,9228,2343,8
66163,2021-07-02 11:07:59,435,3522,8
66164,2022-01-29 09:01:58,9944,1198,5
66165,2022-01-19 05:01:11,8731,1620,2
66166,2021-06-26 07:06:19,5203,693,1
66167,2021-06-12 06:06:15,8102,2316,5
66168,2021-07-05 18:07:33,6459,1237,8
66169,2021-07-24 11:07:46,3579,1213,9
66170,2021-02-25 18:02:47,9593,3687,6
66171,2022-01-29 10:01:51,1825,3581,6
66172,2021-07-14 00:07:28,5522,328,6
66173,2021-03-12 15:03:12,4864,4019,5
66174,2021-03-07 02:03:32,6144,3270,4
66175,2021-04-07 03:04:24,8274,3998,6
66176,2021-05-17 10:05:19,8299,420,5
66177,2021-09-23 11:09:44,886,1084,7
66178,2021-04-01 12:04:34,7077,2984,5
66179,2021-07-11 23:07:04,5020,3992,2
66180,2021-10-29 14:10:09,1322,4324,7
66181,2021-02-24 10:02:25,7470,2963,1
66182,2021-07-03 07:07:50,5010,4449,6
66183,2021-04-23 16:04:11,5861,1261,6
66184,2021-08-01 04:08:54,2524,2746,8
66185,2021-09-11 22:09:57,17,2032,1
66186,2021-12-13 15:12:11,5306,3978,7
66187,2021-07-12 13:07:25,4374,1590,2
66188,2021-06-12 06:06:57,1293,2838,4
66189,2021-11-25 03:11:12,409,1296,8
66190,2021-05-03 21:05:39,5413,4037,5
66191,2021-10-21 06:10:29,8970,3991,6
66192,2021-04-20 00:04:27,8264,2422,8
66193,2021-06-07 10:06:47,1092,3422,8
66194,2022-02-08 05:02:33,5669,3765,9
66195,2021-10-25 11:10:54,7209,2262,8
66196,2021-05-30 01:05:59,1345,4342,2
66197,2021-11-27 18:11:38,5951,3854,7
66198,2021-09-18 00:09:53,8061,4413,9
66199,2021-12-14 16:12:05,9039,1496,5
66200,2021-12-10 13:12:03,8463,3278,5
66201,2021-12-12 22:12:25,9727,2005,6
66202,2021-11-20 17:11:48,7645,283,7
66203,2021-03-16 09:03:11,8913,3341,4
66204,2021-10-14 04:10:58,4792,3324,4
66205,2021-10-04 21:10:14,6079,757,6
66206,2021-03-10 14:03:58,1172,1611,2
66207,2022-02-15 14:02:57,8364,3392,8
66208,2021-07-16 01:07:39,5291,4600,7
66209,2021-08-14 03:08:13,927,2107,1
66210,2022-01-23 05:01:38,146,1677,9
66211,2021-10-31 09:10:19,3651,3920,2
66212,2021-03-12 21:03:33,8154,3568,7
66213,2021-12-03 22:12:13,8656,2419,3
66214,2021-03-04 19:03:46,963,1045,5
66215,2021-06-16 11:06:48,3383,2252,1
66216,2021-10-18 03:10:22,2388,1828,7
66217,2021-05-25 18:05:16,8303,330,5
66218,2021-10-14 20:10:14,3242,675,7
66219,2021-09-22 12:09:59,1971,3473,2
66220,2021-09-19 08:09:38,1755,4778,5
66221,2021-09-17 18:09:43,5295,486,1
66222,2021-08-27 08:08:22,5040,2120,1
66223,2022-02-04 06:02:52,9762,3768,8
66224,2021-07-02 19:07:49,1752,1221,2
66225,2021-03-20 15:03:25,3814,2359,8
66226,2021-08-05 18:08:52,1516,4954,9
66227,2022-02-23 03:02:36,1276,1943,2
66228,2022-02-17 19:02:53,9195,3695,3
66229,2021-10-11 23:10:42,7565,4891,7
66230,2021-03-24 15:03:01,4458,4671,5
66231,2022-02-12 23:02:26,6059,2326,5
66232,2021-11-27 15:11:56,5909,1043,7
66233,2021-05-05 06:05:45,448,1284,4
66234,2021-07-20 21:07:48,8932,857,8
66235,2021-03-18 15:03:31,8446,1325,6
66236,2021-12-08 21:12:40,8164,4818,6
66237,2021-12-29 23:12:59,1990,3575,4
66238,2021-05-25 09:05:41,491,2754,3
66239,2021-10-06 13:10:59,8861,1859,9
66240,2021-10-21 04:10:38,8410,2240,5
